Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Amazon,RH48,0.80601,0.142,0.0159,0.03,0,0.114,0.0109589,0.4932,400,3000,4,16,500,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH49,0.89075,0.167,0.0159,0.03,0,0.171,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH50,0.95855,0.2918,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,no upfront,No commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH51,0.87675,0.21,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,no upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH52,0.87075,0.204,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,partially upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH53,0.86775,0.201,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,All upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH54,0.82175,0.155,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH55,0.82675,0.16,0.0159,0.03,0,0.114,0.0136986,0.4932,500,3000,4,16,500,yes,yes,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH56,0.18650,0.0768,0.0097,0.1,0,0,0.0000000,0.0000,30,300,2,8,300,yes,no,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH57,0.15770,0.048,0.0097,0.1,0,0,0.0000000,0.0000,30,300,2,8,300,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH58,0.15570,0.046,0.0097,0.1,0,0,0.0000000,0.0000,30,300,2,8,300,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH59,0.15470,0.045,0.0097,0.1,0,0,0.0000000,0.0000,400,300,2,8,300,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH60,0.14270,0.033,0.0097,0.1,0,0,0.0000000,0.0000,400,300,2,8,300,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH61,0.14070,0.031,0.0097,0.1,0,0,0.0000000,0.0000,400,300,2,8,300,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH62,0.13870,0.029,0.0097,0.1,0,0,0.0000000,0.0000,400,300,2,8,300,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH63,0.16346,0.05376,0.0097,0.1,0,0,0.0000000,0.0000,400,300,2,8,300,yes,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH64,0.23330,0.1236,0.0097,0.1,0,0,0.0000000,0.0000,400,600,2,8,300,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH65,0.19622,0.08652,0.0097,0.1,0,0,0.0000000,0.0000,400,600,2,8,300,yes,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH66,0.21925,0.088,0.03125,0.1,0,0,0.0000000,0.0000,400,600,2,8,1000,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH67,0.21625,0.085,0.03125,0.1,0,0,0.0000000,0.0000,400,600,2,8,1000,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH68,0.21525,0.084,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH69,0.20025,0.069,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH70,0.19725,0.066,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH71,0.19525,0.064,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH72,0.26805,0.1368,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH73,0.22701,0.09576,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH74,0.23925,0.108,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH75,0.23725,0.106,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH76,0.23625,0.105,0.03125,0.1,0,0,0.0000000,0.0000,500,600,2,8,1000,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH77,0.34354,0.089,0.03125,0.1,0,0,0.0000000,0.1233,500,1000,2,8,1000,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH78,0.34154,0.087,0.03125,0.1,0,0,0.0000000,0.1233,500,1000,2,8,1000,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH79,0.32617,0.089,0.01388,0.1,0,0,0.0000000,0.1233,100,1000,2,8,400,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH80,2.99246,1.4868,0.0084,0.1,0,0,0.0000000,1.3973,9000,12000,32,64,400,yes,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH81,2.49066,0.985,0.0084,0.1,0,0,0.0000000,1.3973,9000,12000,32,64,400,yes,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH82,2.22166,0.716,0.0084,0.1,0,0,0.0000000,1.3973,9000,12000,32,64,400,yes,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH83,2.44966,0.944,0.0084,0.1,0,0,0.0000000,1.3973,9000,12000,32,64,400,yes,no,both,no,partially upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH84,3.36517,0.928,0.0084,0.1,0,0,0.0000000,2.3288,9000,20000,32,64,400,yes,no,both,no,All upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH85,3.11017,0.673,0.0084,0.1,0,0,0.0000000,2.3288,9000,20000,32,64,400,yes,no,both,no,partially upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH86,3.07717,0.64,0.0084,0.1,0,0,0.0000000,2.3288,9000,20000,32,64,400,yes,no,both,no,All upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,RH87,5.42217,2.985,0.0084,0.1,0,0,0.0000000,2.3288,9000,20000,32,64,400,yes,no,both,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH88,4.31817,1.881,0.0084,0.1,0,0,0.0000000,2.3288,9000,20000,32,64,400,yes,no,both,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH89,4.22717,1.79,0.0084,0.1,0,0,0.0000000,2.3288,10000,20000,32,64,400,yes,no,both,no,partially upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH90,7.68532,1.755,0.0084,0.1,0,0,0.0000000,5.8219,10000,50000,32,64,400,yes,no,both,no,All upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH91,7.22032,1.29,0.0084,0.1,0,0,0.0000000,5.8219,10000,50000,32,64,400,yes,no,both,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH92,7.12432,1.194,0.0084,0.1,0,0,0.0000000,5.8219,10000,50000,32,64,400,yes,no,both,no,partially upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH93,7.05232,1.122,0.0084,0.1,0,0,0.0000000,5.8219,10000,50000,32,64,400,yes,no,both,no,All upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH94,4.50076,3.154,0.01388,0.1,0,0,0.0000000,1.2329,1000,10000,8,32,400,yes,no,both,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH95,2.76976,1.423,0.01388,0.1,0,0,0.0000000,1.2329,1000,10000,8,32,400,yes,no,both,no,All upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,RH96,2.13213,0.868,0.03125,0,0,0,0.0000000,1.2329,1000,10000,8,32,1000,no,no,both,yes,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH97,1.92613,0.662,0.03125,0,0,0,0.0000000,1.2329,1000,10000,8,32,1000,no,no,both,yes,All upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH98,1.83213,0.568,0.03125,0,0,0,0.0000000,1.2329,2000,10000,8,32,1000,no,no,both,yes,partially upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,RH99,1.61133,0.3472,0.03125,0,0,0,0.0000000,1.2329,2000,10000,8,32,1000,no,no,both,yes,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH100,1.70913,0.445,0.03125,0,0,0,0.0000000,1.2329,2000,10000,8,32,1000,no,no,both,yes,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH101,1.69413,0.43,0.03125,0,0,0,0.0000000,1.2329,2000,10000,8,32,1000,no,no,both,yes,partially upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH102,1.74651,0.318,0.03125,0,0,0,0.0000000,1.3973,2000,12000,8,32,1000,no,no,both,yes,All upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH103,1.77451,0.346,0.03125,0,0,0,0.0000000,1.3973,2000,12000,8,32,1000,no,no,both,yes,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,RH104,1.72251,0.294,0.03125,0,0,0,0.0000000,1.3973,2000,12000,8,32,1000,no,no,both,yes,All upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH105,1.61651,0.188,0.03125,0,0,0,0.0000000,1.3973,5000,12000,8,32,1000,no,no,both,yes,partially upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,RH106,0.30425,0.1364,0.00347,0,0,0,0.0000000,0.1644,30,1000,2,8,100,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH107,0.24408,0.0728,0.0069,0,0,0,0.0000000,0.1644,30,1000,2,4,200,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH108,0.57279,0.398,0.01041,0,0,0,0.0000000,0.1644,30,1000,4,8,300,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH109,0.46938,0.2912,0.0138,0,0,0,0.0000000,0.1644,100,1000,4,16,400,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH110,3.25250,1.592,0.01666,0,0,0,0.0000000,1.6438,1000,10000,16,32,500,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH111,3.44374,1.768,0.0319,0,0,0,0.0000000,1.6438,1000,10000,16,64,1000,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH112,3.47931,1.832,0.00347,0,0,0,0.0000000,1.6438,1000,10000,16,128,100,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH113,4.65624,3.008,0.0044,0,0,0,0.0000000,1.6438,500,10000,32,64,200,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH114,5.11364,3.456,0.0138,0,0,0,0.0000000,1.6438,500,10000,32,128,500,no,no,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH115,3.70234,2.0309,0.0276,0,0,0,0.0000000,1.6438,500,10000,32,128,1000,no,no,both,yes,no upfront,No commitment,Spot,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH116,3.26716,1.3172,0.0097,0.03,0,0.513,0.0000000,1.3973,5000,12000,12,48,300,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH117,2.31096,0.646,0.0097,0.03,0,0.228,0.0000000,1.3973,5000,12000,12,48,300,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH118,2.27196,0.607,0.0097,0.03,0,0.228,0.0000000,1.3973,5000,12000,12,48,300,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH119,2.24396,0.579,0.0097,0.03,0,0.228,0.0000000,1.3973,5000,12000,12,48,300,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH120,2.28896,0.624,0.0097,0.03,0,0.228,0.0000000,1.3973,5000,12000,12,48,300,yes,no,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH121,3.58547,0.875,0.0097,0.03,0,0.342,0.0000000,2.3288,5000,20000,12,48,300,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH122,3.54947,0.839,0.0097,0.03,0,0.342,0.0000000,2.3288,5000,20000,12,48,300,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH123,3.53547,0.825,0.0097,0.03,0,0.342,0.0000000,2.3288,5000,20000,12,48,300,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH124,3.29347,0.697,0.0097,0.03,0,0.228,0.0000000,2.3288,5000,20000,12,48,300,yes,no,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH125,3.25147,0.655,0.0097,0.03,0,0.228,0.0000000,2.3288,1000,20000,12,48,300,yes,no,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH126,0.47470,0.14,0.01041,0.03,0,0.171,0.0000000,0.1233,100,1000,2,8,300,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH127,0.68527,0.161,0.01041,0.03,0,0.114,0.0000000,0.3699,100,3000,4,16,300,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH128,3.18038,0.4692,0.01041,0.03,0,0.342,0.0000000,2.3288,1000,20000,8,16,300,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH129,2.91918,0.322,0.01041,0.03,0,0.228,0.0000000,2.3288,1000,20000,8,32,300,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH130,4.17463,1.2862,0.01666,0.03,0,0.513,0.0000000,2.3288,1000,20000,12,48,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH131,2.83774,0.806,0.0159,0.03,0,0.342,0.0000000,1.6438,1000,10000,12,48,500,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH132,3.47654,1.1028,0.0159,0.03,0,0.684,0.0000000,1.6438,1000,10000,16,128,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH133,2.48074,0.335,0.0159,0.03,0,0.456,0.0000000,1.6438,1000,10000,16,32,500,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH134,4.55264,1.4996,0.0112,0.03,0,1.368,0.0000000,1.6438,500,10000,32,64,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH135,3.32904,0.732,0.0112,0.03,0,0.912,0.0000000,1.6438,500,10000,32,128,500,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH136,4.17387,1.2862,0.0159,0.03,0,0.513,0.0000000,2.3288,1000,20000,12,48,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH137,0.65888,0.2776,0.0159,0.03,0,0.171,0.0000000,0.1644,100,1000,4,16,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH138,0.47828,0.154,0.0159,0.03,0,0.114,0.0000000,0.1644,100,1000,4,16,500,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH139,3.87287,1.1562,0.0159,0.03,0,0.342,0.0000000,2.3288,1000,20000,12,48,500,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH140,3.97187,1.2552,0.0159,0.03,0,0.342,0.0000000,2.3288,1000,20000,12,48,500,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH141,3.70227,0.6436,0.0159,0.03,0,0.684,0.0000000,2.3288,1000,20000,16,32,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH142,3.28467,0.454,0.0159,0.03,0,0.456,0.0000000,2.3288,1000,20000,16,32,500,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH143,2.33116,0.432,0.0159,0.03,0,0.456,0.0000000,1.3973,1000,12000,16,32,500,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH144,2.22216,0.323,0.0159,0.03,0,0.456,0.0000000,1.3973,1000,12000,16,32,500,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH145,2.25116,0.352,0.0159,0.03,0,0.456,0.0000000,1.3973,1000,12000,16,32,500,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH146,4.76704,1.714,0.0112,0.03,0,1.368,0.0000000,1.6438,500,10000,32,128,500,yes,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH147,3.73504,1.138,0.0112,0.03,0,0.912,0.0000000,1.6438,500,10000,32,128,500,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH148,4.37197,1.09,0.0112,0.03,0,0.912,0.0000000,2.3288,5000,20000,32,128,500,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH149,4.35297,1.071,0.0112,0.03,0,0.912,0.0000000,2.3288,5000,20000,32,128,500,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH150,4.10297,0.821,0.0112,0.03,0,0.912,0.0000000,2.3288,5000,20000,32,128,500,yes,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH151,4.05197,0.77,0.0112,0.03,0,0.912,0.0000000,2.3288,5000,20000,32,128,500,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH152,5.54797,1.81,0.0112,0.03,0,1.368,0.0000000,2.3288,5000,20000,32,128,500,yes,no,both,no,no upfront,No commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH153,7.60312,0.828,0.0112,0.03,0,0.912,0.0000000,5.8219,5000,50000,32,128,500,yes,no,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH154,7.64112,0.866,0.0112,0.03,0,0.912,0.0000000,5.8219,5000,50000,32,128,500,yes,no,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH155,7.69212,0.917,0.0112,0.03,0,0.912,0.0000000,5.8219,10000,50000,32,128,500,yes,no,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH156,8.00912,1.234,0.0112,0.03,0,0.912,0.0000000,5.8219,10000,50000,32,128,500,yes,no,both,no,no upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH157,7.96112,1.186,0.0112,0.03,0,0.912,0.0000000,5.8219,10000,50000,32,128,500,yes,no,both,no,partially upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH158,7.94212,1.167,0.0112,0.03,0,0.912,0.0000000,5.8219,10000,50000,32,128,500,yes,no,both,no,All upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH159,0.52128,0.197,0.0159,0.03,0,0.114,0.0000000,0.1644,100,1000,4,16,500,yes,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH160,0.51528,0.191,0.0159,0.03,0,0.114,0.0000000,0.1644,100,1000,4,16,500,yes,no,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH161,0.51228,0.188,0.0159,0.03,0,0.114,0.0000000,0.1644,100,1000,4,16,500,yes,no,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH162,0.80005,0.147,0.0159,0.03,0,0.114,0.0000000,0.4932,400,3000,4,16,500,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH163,0.79505,0.142,0.0159,0.03,0,0.114,0.0000000,0.4932,400,3000,4,16,500,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH164,0.87705,0.167,0.0159,0.03,0,0.171,0.0000000,0.4932,400,3000,4,16,500,yes,no,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH165,0.94485,0.2918,0.0159,0.03,0,0.114,0.0000000,0.4932,400,3000,4,16,500,yes,no,both,no,no upfront,No commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH166,0.86305,0.21,0.0159,0.03,0,0.114,0.0000000,0.4932,500,3000,4,16,500,yes,no,both,no,no upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH167,0.85705,0.204,0.0159,0.03,0,0.114,0.0000000,0.4932,500,3000,4,16,500,yes,no,both,no,partially upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH168,0.85405,0.201,0.0159,0.03,0,0.114,0.0000000,0.4932,500,3000,4,16,500,yes,no,both,no,All upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH169,0.80805,0.155,0.0159,0.03,0,0.114,0.0000000,0.4932,500,3000,4,16,500,yes,no,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH170,0.81305,0.16,0.0159,0.03,0,0.114,0.0000000,0.4932,500,3000,4,16,500,yes,no,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Digital,Ocean,0.07322,0.05952,0,0,0,0,0.0000000,0.0137,100,1000,4,8,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,0.06870,0.055,0,0,0,0,0.0000000,0.0137,100,1000,4,8,200,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,0.37509,0.2381,0,0,0,0,0.0000000,0.1370,1000,10000,8,16,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
